player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
24196,,980916,253,Mr Marsh,,Right-hand Bat,Right-arm Medium,Australia,Player,Rising Pune Supergiants,Gujarat Lions,2016,,25,,Blank,Blank,Ms Dhoni,Sk Raina,Ms Dhoni,Kd Karthik,
24197,,980916,303,F Du Plessis,,Right-hand Bat,Legbreak,South Africa,Player,Rising Pune Supergiants,Gujarat Lions,2016,,32,,Blank,Blank,Ms Dhoni,Sk Raina,Ms Dhoni,Kd Karthik,
24198,,980916,306,Spd Smith,,Right-hand Bat,Legbreak Googly,India,Player,Rising Pune Supergiants,Gujarat Lions,2016,,27,,Blank,Blank,Ms Dhoni,Sk Raina,Ms Dhoni,Kd Karthik,
24200,,980918,15,Z Khan,,Right-hand Bat,Left-arm Fast-medium,India,Captain,Delhi Daredevils,Kings Xi Punjab,2016,,38,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24202,,980918,154,Jp Duminy,,Left-hand Bat,Right-arm Offbreak,South Africa,Player,Delhi Daredevils,Kings Xi Punjab,2016,,32,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24203,,980918,322,P Negi,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Delhi Daredevils,Kings Xi Punjab,2016,,23,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24204,,980918,339,Kk Nair,,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Kings Xi Punjab,2016,,25,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24205,,980918,350,Ch Morris,,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Delhi Daredevils,Kings Xi Punjab,2016,,29,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24207,,980918,355,Q De Kock,,Left-hand Bat,N/a,South Africa,Keeper,Delhi Daredevils,Kings Xi Punjab,2016,,24,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24209,,980918,408,Cr Brathwaite,,Right-hand Bat,Right-arm Fast-medium,West Indies,Player,Delhi Daredevils,Kings Xi Punjab,2016,,28,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24210,,980918,425,J Yadav,,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Kings Xi Punjab,2016,,26,,Blank,Blank,Z Khan,Da Miller,Q De Kock,Wp Saha,
24218,,980918,364,Mm Sharma,,Right-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Delhi Daredevils,2016,,28,,Blank,Blank,Da Miller,Z Khan,Wp Saha,Q De Kock,
24220,,980918,374,Ar Patel,,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Delhi Daredevils,2016,,22,,Blank,Blank,Da Miller,Z Khan,Wp Saha,Q De Kock,
24221,,980918,412,P Sahu,,Right-hand Bat,Legbreak Googly,India,Player,Kings Xi Punjab,Delhi Daredevils,2016,,31,,Blank,Blank,Da Miller,Z Khan,Wp Saha,Q De Kock,
24222,,980920,42,S Dhawan,,Left-hand Bat,Right-arm Offbreak,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2016,,31,,Blank,Blank,Da Warner,G Gambhir,Nv Ojha,Rv Uthappa,
24224,,980920,166,Kv Sharma,,Left-hand Bat,Legbreak Googly,India,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2016,,29,,Blank,Blank,Da Warner,G Gambhir,Nv Ojha,Rv Uthappa,
24225,,980920,183,Nv Ojha,,Right-hand Bat,N/a,India,Keeper,Sunrisers Hyderabad,Kolkata Knight Riders,2016,,33,,Blank,Blank,Da Warner,G Gambhir,Nv Ojha,Rv Uthappa,
24226,,980920,187,Da Warner,,Left-hand Bat,Legbreak,Australia,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,2016,,30,,Blank,Blank,Da Warner,G Gambhir,Nv Ojha,Rv Uthappa,
24227,,980920,216,Ejg Morgan,,Left-hand Bat,Right-arm Medium,England,Player,Sunrisers Hyderabad,Kolkata Knight Riders,2016,,30,,Blank,Blank,Da Warner,G Gambhir,Nv Ojha,Rv Uthappa,
